Record ID,Authors,Title,Publication,Volume,Issue,Pages,DOI,Abstract,URL,Publication Type,Year
4667,"N. Longo, F. Moriondo, B.N. Longo",Ultrastructural observations on teliospores of Melampsora pinitorqua Rostr,Caryologia,32,2,223 - 240,Not found,Not found,Not found,Article,1979
4650,N. Lorimer,Differential hatching times in the forest tent caterpillar (Lepidoptera: Lasiocampidae),Great Lakes Entomologist,12,4,199 - 201,Not found,Not found,Not found,Article,1979
4651,"N. Lorimer, W.J. Mattson, Jr",Prediapause hatching of the forest tent caterpillar (Lepidoptera: Lasiocampidae) in the laboratory,Great Lakes Entomologist,12,3,119 - 121,Not found,Not found,Not found,Article,1979
4652,"J.D. Lousier, D. Parkinson",Organic matter and chemical element dynamics in an aspen woodland soil,Canadian Journal of Forest Research,9,4,449 - 463,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/x79-073,Article,1979
4653,"N.F. Lyon, J.S. Thomson",Jack pine ingress following aerial seeding,"Forest Research Note, Ministry of Natural Resources, Ontario",Not found,25,Not found,Not found,Not found,Not found,Article,1979
4654,E.E. Mackintosh,"Impact of recreation on vegetation and soils in Rushing River Provincial Park, Ontario","Report, Great Lakes Forest Research Centre, Canada",Not found,No. 0-X-290,Not found,Not found,Not found,Not found,Article,1979
4645,James A. Macmahon,Ecosystems over time: Succession and other types of change,Forests: Fresh perspectives from ecosystem analysis. Proceedings of the 40th Annual Biological Colloquium,Not found,Not found,Not found,Not found,Not found,Not found,Contribution to Book,1979
4647,Robert R. Maeglin,Could S-D-R be the answer to the aspen over supply problem?,Northern Logger and Timber Processor,Not found,27211,Not found,Not found,Not found,Not found,Article,1979
4646,R.R. Maeglin,Could SDR be the answer to the aspen oversupply problem?,Northern Logger and Timber Processor,28,1,Not found,Not found,Not found,Not found,Article,1979
4648,"C.L. Marcum, M.S. Boyce, L.D. Hayden Wing",Summer-fall food habits and forage preferences of a western Montana elk herd,"North American elk: ecology, behavior and management",Not found,Not found,54 - 62,Not found,Not found,Not found,Article,1979
4649,J.H. Masters,A Recent Record of Speyeria-Idalia New-Record Nymphalidae From Manitoba Canada,Journal of the Lepidopterists' Society,33,4,Not found,Not found,Not found,Not found,Article,1979
4638,"W.J. Mattson, Jr",Shrub nesting of the red-eyed vireo [Vireo olivaceous] in relation to structure of aspen [Populus tremuloides] forests [in northern Minnesota],"Research Note, North Central Forest Experiment Station, USDA Forest Service",Not found,No. NC-245,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5643&context=aspen_bib,Article,1979
4639,"B.R. McClelland, S.S. Frissell, W.C. Fischer, C.H. Halvorson",Habitat management for hole-nesting birds in forests of western larch and Douglas-fir,Journal of Forestry,77,8,480 - 483,Not found,Not found,http://www.ingentaconnect.com/contentone/saf/jof/1979/00000077/00000008/art00009,Article,1979
4641,Walter T. McDonough,Quaking aspen--seed germination and early seedling growth,Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5640&context=aspen_bib,Report,1979
4640,W.T. McDonough,Quaking aspen [Populus tremuloides] - seed germination and early seedling growth,Not found,Not found,Not found,Not found,Not found,Not found,Not found,Book,1979
4642,"P. Memmer, D. Maass","Results of tree injection treatments in Monson, Maine",Proceedings Northeastern Weed Science Society,33,Supplement,Not found,Not found,Not found,Not found,Article,1979
4643,M.J. Mitchell,Energetics of Oribatid Mites Acari Cryptostigmata in an Aspen Woodland Soil,Pedobiologia,19,2,89 - 98,Not found,Not found,Not found,Article,1979
4644,"William H. Moir, John A. Ludwig",A classification of spruce-fir and mixed conifer habitat types of Arizona and New Mexico,"Rocky Mountain Forest and Range Experiment Station, Fort Collins, Colo.",Not found,USDA Forest Service Research Paper RM-207,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5637&context=aspen_bib,Article,1979
4633,"A.R. Moldenke, P.G. Lincoln",Pollination Ecology in Montane Colorado Usa a Community Analysis,Phytologia,42,4,349 - 379,Not found,Not found,Not found,Article,1979
4634,"P.W. Monti, E.E. Mackintosh","Effect of camping on surface soil properties in the boreal forest regions of northwestern Ontario, Canada",Soil Science Society of America Journal,43,5,1024 - 1029,Not found,Not found,Not found,Article,1979
4635,S. Navratil,Virus and virus-like diseases of poplar: Are they threatening diseases?,"Poplar research, management and utilization in Canada. Report 19. Proceedings of the North American Poplar Council Annual Meeting, 1977",Forest Research Information Paper No. 102,Not found,1 - 17,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5634&context=aspen_bib,Contribution to Book,1979
4636,"K.A. Niazi, R.O. Gertjejansen",Linear dimensional stability of aspen veneered particleboard,Forest Products Journal,29,5,Not found,Not found,Not found,Not found,Article,1979
4637,"U. Nielsen, A.H. Aldred, D.A. MacLeod",A forest inventory in the Yukon using large scale photo sampling techniques,"Information Report, Forest Management Institute, Canada",Not found,No. FMR-X-121,4 - 40,Not found,Not found,Not found,Article,1979
4626,"S. Nokoe, A. Kozak",Obtaining a composite volume-age function with the Gompertz model,Northwest Science,53,1,12 - 17,Not found,Not found,Not found,Article,1979
4627,C.E. Olmsted,The ecology of aspen with reference to utilization by large herbivores in Rocky Mountain National Park,"North American Elk: Ecology, Behavior, and Management",Not found,Not found,89 - 97,Not found,Not found,Not found,Contribution to Book,1979
4628,D.P. Oosting,Notes on the Occurrence of Erora-Laeta Lycaenidae in Michigan Usa Western Upper Peninsula,Journal of the Lepidopterists' Society,33,2,Not found,Not found,Not found,Not found,Article,1979
4629,"Michael E. Ostry, G.W. Anderson",Hypoxylon canker incidence on pruned and unpruned aspen,Canadian Journal of Forest Research,9,2,290 - 291,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5628&context=aspen_bib,Article,1979
4630,"Michael E. Ostry, N.A. Anderson",Infection of Populus tremuloides by Hypoxylon mammatum at oviposition sites of cicadas (Magicicada septendecim (L.)),Phytopathology,69,9,Not found,Not found,Not found,Not found,Article,1979
4631,"D. Parkinson, S. Visser, J.B. Whittaker",Effects of Collembolan Onychiurus-Subtenuis Grazing on Fungal Colonization of Leaf Litter,Soil Biology and Biochemistry,11,5,Not found,Not found,Not found,Not found,Article,1979
7529,"Connie J. Pearson, John B. Probst",Aspen Forest (20-Year),American Birds,33,1,64,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8536&context=aspen_bib,Article,1979
7530,"Connie J. Pearson, John R. Probst",Aspen Clearcut (2-Year),American Birds,33,1,77,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8535&context=aspen_bib,Article,1979
7528,"Connie J. Pearson, John R. Probst",Aspen Forest (50-Year),American Birds,33,1,64,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8537&context=aspen_bib,Article,1979
4632,"J.L. Pease, R.H. Vowles, L.B. Keith",Interaction of Snowshoe Hares and Woody Vegetation,Journal of Wildlife Management,43,1,43 - 60,Not found,Not found,Not found,Article,1979
4622,Donald A. Perala,Regeneration and productivity of aspen [Populus tremuloides] grown on repeated short rotations [in Minnesota],"U.S. Department of Agriculture, Forest Service, North Central Forest Experiment  Station.  St. Paul, MN",Not found,Research Paper NC-176,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5624&context=aspen_bib,Article,1979
4623,"Donald A. Perala, R.W. Sorensen",Creating stable shrub communities for managed openings in the aspen forest,Industrial Vegetation Turf and Pest Management,11,1,10 - 15,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5623&context=aspen_bib,Article,1979
4624,"Donald A. Perala, R.W. Sorensen",Creating stable shrub communities for managed openings in the aspen forests,Down to Earth,35,2,19 - 24,Not found,Not found,Not found,Article,1979
7131,"Douglas R. Phillips, Noel D. Cost","Estimating the Volume of Hardwood Crowns, Stems, and the Total Tree",Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8132&context=aspen_bib,Report,1979
4625,G.R. Pieper,Residue Analysis of Carbaryl on Forest Foliage and in Stream Water Using High Performance Liquid Chromatography,Bulletin of Environmental Contamination and Toxicology,22,1-2,167 - 171,Not found,Not found,Not found,Article,1979
7525,"Donald Rakstad, John R. Probst",Aspen-birch Forest,American Birds,33,1,64,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8540&context=aspen_bib,Article,1979
7527,"Donald Rakstad, John R. Probst",Aspen Clearcut (8-Year),American Birds,33,1,77,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8538&context=aspen_bib,Article,1979
7526,"Donald Rakstad, John R. Probst",Mature Aspen Forest,American Birds,33,1,63,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8539&context=aspen_bib,Article,1979
4616,"C.J. Reeder, M.F. Jurgensen",Fire-induced water repellency in forest soils of upper Michigan,Canadian Journal of Forest Research,9,3,369 - 373,Not found,Not found,Not found,Article,1979
4617,I.D. Reid,The influence of nutrient balance on lignin degradation by the white-rot fungus Phanerochaete chrysosporium,Canadian Journal of Botany,57,19,2050 - 2058,Not found,Not found,Not found,Article,1979
4618,"A. Retnakaran, L. Smith, B. Tomkins, J. Granett","Control of forest tent caterpillar, Malacosoma disstria (Lepidoptera: Lasiocampidae), with Dimilin",Canadian Entomologist,111,7,841 - 846,Not found,Not found,Not found,Article,1979
4619,"D.R. Richards, C.L. Richards, D.E. Jeffery",Evolutionary Divergence and Allele Frequency Dis Equilibria in the Drosophila-Montana Subphylad,Genetics,92,Suppl. 1,Not found,Not found,Not found,Not found,Article,1979
4620,R.C. Rounds,Height and species as factors determining browsing of shrubs by wapiti,Journal of Applied Ecology,16,Not found,227 - 241,Not found,Not found,Not found,Article,1979
4621,George A. Schier,Shoot development in young aspen,"Research Note, Intermountain Forest and Range Experiment Station, USDA Forest Service",Not found,No. INT-275,Not found,Not found,Not found,Not found,Article,1979
4608,"George A. Schier, Arthur D. Smith","Sucker regeneration in a Utah aspen clone after clearcutting, partial cutting, scarification and girdling",Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5614&context=aspen_bib,Report,1979
4609,"E.L. Schmidt, D.W. French",CCA and sodium pentachlorophenate inhibition of basidiospore germination of decay fungi: contact agar method,Forest Products Journal,29,5,Not found,Not found,Not found,Not found,Article,1979
4610,"E.L. Schmidt, D.W. French",Spore germination of Gloeophyllum trabeum on wood in relation to mass of the sample,Plant Disease Reporter,63,1,Not found,Not found,Not found,Not found,Article,1979
4611,"E.L. Schmidt, D.W. French",Sterilization method effects on germination of wood decay fungus spores observed by the contact agar method,Phytopathology,69,7,6,Not found,Not found,Not found,Article,1979
4612,V.E. Scott,Bird response to snag removal in ponderosa pine,Journal of Forestry,77,1,26 - 28,Not found,Not found,http://www.ingentaconnect.com/contentone/saf/jof/1979/00000077/00000001/art00013,Article,1979
4613,"J. Seymour, L.D. Kamstra",Whole Aspen Tree Silage as Wintering Feed for Bred Stock Cows,Proceedings of the South Dakota Academy of Science,Not found,58,Not found,Not found,Not found,Not found,Article,1979
4614,"H.R. Sharma, N.E. Forsberg, W. Guenter",The nutritive value of pressure-steamed aspen (Populus tremuloides) for mature sheep,Canadian Journal of Animal Science,59,2,303 - 313,Not found,Not found,Not found,Article,1979
4615,"K.C. Shen, D.P.C. Fung",Aspen particleboards bonded with spent sulphite liquor powder treated with sulfuric acid,Forest Products Journal,29,3,34 - 39,Not found,Not found,Not found,Article,1979
4606,"W.C. Shuffstall, R.J. Medve",Growth performances and mycorrhizae of native and exotic hardwoods on bituminous stripmine spoils,Ohio Journal of Science,79,6,274 - 279,Not found,Not found,Not found,Article,1979
7137,"Jon Skovlin, Martin Vavra","Winter Diets of Elk and Deer in the Blue Mountains, Oregon",Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8142&context=aspen_bib,Report,1979
4607,"E.R. Squiers, D.N. Allan, C.L. Young","Composition and homogeneity within an aspen-white pine successional system in Kalkaska County, Michigan",Proceedings of the Indiana Academy of Science,88,Not found,Not found,Not found,Not found,Not found,Article,1979
7135,"W. Stanek, D. State","Equations Predicting Primary Productivity (Biomass) of Trees, Shrubs and Lesser Vegetation Based on Current Literature",Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8128&context=aspen_bib,Report,1979
4603,"D.A. Stewart, G.M. Booth, J.L. Petty","Emergence data and artificial rearing media for an aspen bark beetle, Trypophloeus populi (Coleoptera: Scolytidae)",Great Basin Naturalist,39,2,129 - 132,Not found,Not found,Not found,Article,1979
4604,Jack Ward Thomas,Wildlife habitats in managed forests--the Blue Mountains of Oregon and Washington,Not found,Agriculture Handbook 553,Not found,Not found,Not found,Not found,Not found,Book,1979
4605,J.A. Toogood,Comparison of Soil Temperatures Under Different Vegetative Covers at Edmonton Canada,Canadian Journal of Soil Science,59,3,329 - 336,Not found,Not found,Not found,Article,1979
4602,"D.H. Urie, W.E. Sopper, S.N. Kerr",1. Nutrient recycling under forests treated with sewage effluents and sludge in Michigan,Utilization of municipal sewage effluent and sludge on forest and disturbed land,Not found,Not found,7 - 17,Not found,Not found,Not found,Article,1979
7140,Richard L. Verch,Feeding Preference of Penned White-Tailed Deer For Hybrid Popular Clones,Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8139&context=aspen_bib,Report,1979
4600,"L.A. Viereck, C.T. Dyrness","Ecological effects of the Wickersham Dome fire near Fairbanks, Alaska","General Technical Report, Pacific Northwest Forest and Range Experiment Station, USDA Forest Service",Not found,No. PSW-90,4 - 71,Not found,Not found,Not found,Article,1979
4601,Gerald Norman Waagen,Changes in Spider Community Attributes Along a Subalpine Successional Gradient,DAI,41,03B,Not found,Not found,Not found,Not found,Article,1979
4595,"T.L. Wagner, D.E. Leonard","Aspects of mating, oviposition, and flight in the satin moth, Leucoma salicis (Lepidoptera: Lymantriidae)",Canadian Entomologist,111,7,833 - 840,Not found,Not found,Not found,Article,1979
4596,"T.L. Wagner, D.E. Leonard","The effects of parental and progeny diet on development, weight gain, and survival of pre-diapause larvae of the satin moth, Leucoma salicis (Lepidoptera: Lymantriidae)",Canadian Entomologist,111,6,721 - 729,Not found,Not found,Not found,Article,1979
4597,"W.W. Ward, T.W. Bowersox",Oak stump sprouts in regeneration on a good site,Journal of Forestry,77,10,672 - 674,Not found,Not found,http://www.ingentaconnect.com/contentone/saf/jof/1979/00000077/00000010/art00014,Article,1979
4598,"M. Wayman, M.G.S. Chua",Characterization of Auto Hydrolysis Aspen Populus-Tremuloides Lignins 2. Alkaline Nitro Benzene Oxidation Studies of Extracted Auto Hydrolysis Lignin,Canadian Journal of Chemistry,57,19,2599 - 2602,Not found,Not found,Not found,Article,1979
4599,"M. Wayman, J.H. Lora, E. Gulbinas, M. Tomlinson",Material and energy balances in production of ethanol from wood,Chemistry for Energy,Not found,Not found,Not found,Not found,Not found,Not found,Article,1979
4588,"T. Weaver, F. Forcella",Seasonal variation in soil nutrients under six rocky mountain vegetation types,Soil Science Society of America Journal,43,3,589 - 593,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5593&context=aspen_bib,Article,1979
4589,J. Weinstein,The condition and trend of aspen along Pacific Creek in Grand Teton National Park,Not found,Not found,Not found,79 - 82,Not found,Not found,Not found,Contribution to Book,1979
4590,"H.G. Wildman, D. Parkinson",Microfungal succession on living leaves of Populus tremuloides,Canadian Journal of Botany,57,24,2800 - 2811,Not found,Not found,http://www.nrcresearchpress.com/doi/pdf/10.1139/b79-332,Article,1979
4591,Howard Geoffrey Wildman,The Mycoflora of Living Populus Tremuloides Michx. Leaves,ADD,5,Not found,Not found,Not found,Not found,Not found,Article,1979
4723,"J.A. Witter, W.A. Waisanen",The effect of differential flushing times among trembling aspen clones on tortricid catipillar populations,Environmental Entomology,7,Not found,139 - 143,Not found,Not found,Not found,Article,1979
4592,"H.R. Wong, W.G.H. Ives, J.A. Muldrew",Biological observations on overwintering larvae of the large aspen tortrix in Alberta,Bi-monthly Research Notes,35,4,Not found,Not found,Not found,Not found,Article,1979
4593,C.E. Young,"Tree rings and Kaibab North deer hunting success, 1925-1975",Journal of the Arizona Nevada Academy of Science,14,3,61 - 65,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5588&context=aspen_bib,Article,1979
4594,"J.C. Zasada, R. Densmore",A Trap to Measure Populus and Salix Seed Fall,Canadian Field Naturalist,93,1,77 - 79,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5587&context=aspen_bib,Article,1979
4834,"David H. Alban, Donald A. Perala, Bryce E. Schlaegel","Biomass and nutrient distribution in aspen, pine, and spruce stands on the same soil type in Minnesota",Canadian Journal of Forest Research,8,3,290 - 299,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5834&context=aspen_bib,Article,1978
4836,"M.F. Al Rabbat, D.P. Heaney",The effects of anhydrous ammonia treatment of wheat straw and steam cooking of aspen wood on their feeding value and on ruminal microbial activity. 1. Feeding value assessments using sheep,Canadian Journal of Animal Science,58,3,443 - 451,Not found,Not found,Not found,Article,1978
4837,"M.F. Al Rabbat, D.P. Heaney",The effects of anhydrous ammonia treatment of wheat straw and steam cooking of aspen wood on their feeding value and on ruminal microbial activity. 2. Fermentable energy and microbial growth derived from ammonia nitrogen in the ovine rumen,Canadian Journal of Animal Science,58,3,453 - 463,Not found,Not found,Not found,Article,1978
4835,"I.H. Ames, H.B. Tepper",Seasonal Changes in the Ultrastructure of Aspen Bark Chloroplasts,Photosynthetica Prague,12,1,Not found,Not found,Not found,Not found,Article,1978
4828,"H.A. Anderson, M.E. Alexander, G.W. Scotter, D. Quintilio, G.F. Tande, I.R. Methven, C. Schweger, M. Miller, Z. Chrosciewicz, B.J. Markham, C.J. Richardson, D.L. Vance, A.H. Edgecombe, J.M. Skrenek, P.H. Kourtz, S.J. Muraro, H. Gray, J. McQueen, D. Eastman, D.E. Dube","Fire ecology in resource management - workshop proceedings, December 6-7, 1977","Information Report, Northern Forest Research Centre, Canada",Not found,No. NOR-X-210,3 - 111,Not found,Not found,Not found,Article,1978
4829,"Robert L. Anderson, Arthur L. Schipper, Jr.",A system for predicting the amount of Phellinus (Fomes) igniarius rot in trembling aspen stands,"USDA Forest Service. North Central Forest and Range Experiment Station, St. Paul, Minn.",Not found,Research Note NC-232,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5831&context=aspen_bib,Popular Press,1978
4830,"R.G. Anthony, F.B. Samson, P.J. Glantz, D.C. Kradel, H. Rothenbacher",Ecology and Pathology of Wildlife in Response to Spray Irrigation of Chlorinated Sewage Effluent - Phase I,"Available From the National Technical Information Service, Springfield Va 22161 as Pb-289 366, Price Codes: A09 in Paper Copy, A01 in Microfiche. Inst. For Research on Land and Water Res, University Park, Pa Research Project Technical Completion Rpt. August 1978. 189 P, 15 Fig, 58 Tab, 11 Ref. Owrt B-084-Pa(2), 14-34-0001-6113",Not found,Not found,Not found,Not found,Not found,Not found,Article,1978
4831,O.W. Archibold,Vegetation Recovery Following Pollution Control at Trail British-Columbia Canada,Canadian Journal of Botany,56,14,1625 - 1637,Not found,Not found,Not found,Article,1978
4832,"O.W. Archibold, M.R. Wilson",Spatial Pattern and Population Dynamics of Populus-Tremuloides in a Saskatchewan Canada Aspen Grove,Canadian Field Naturalist,92,4,369 - 374,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5828&context=aspen_bib,Article,1978
4833,Arthur W. Bailey,Prescribed burning as an important tool for Canadian rangelands,Proceedings of the fire and range seminar,Not found,Not found,15 - 27,Not found,Not found,Not found,Contribution to Book,1978
7134,"Arthur W. Bailey, Murray L. Anderson",Prescribed Burning of a Festuca-Stipa Grassland,Journal of Range Management,31,6,446 - 449,Not found,Not found,http://www.jstor.org/stable/3897204,Article,1978
4824,Aurthur W. Bailey,Use of fire to manage grasslands of the Great Plains: Northern Great Plains and adjacent forests,"Proceedings, 1st international rangeland congress",Not found,Not found,Not found,Not found,Not found,Not found,Contribution to Book,1978
4825,"D.L. Bartos, D.N. Hyder",Modeling plant succession in aspen ecosystems,"Proceedings of the first international rangeland congress, Denver,Colorado,USA, August 14-18, 1978",Not found,Not found,208 - 211,Not found,Not found,Not found,Article,1978
4826,"D.L. Bartos, R.S. Johnston",Biomass and nutrient content of quaking aspen at two sites in the western United States,Forest Science,24,2,273 - 280,Not found,Not found,http://www.ingentaconnect.com/contentone/saf/fs/1978/00000024/00000002/art00019,Article,1978
7126,"I. E. Bella, J. P. DeFranceschi",Assessment of Regeneration Stocking Standards Used in Alberta: A Follow-Up,Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8125&context=aspen_bib,Report,1978
4827,"J.A. Bendtsen, J.H. Haskell, W.L. Galligan",Characterizing the stress-compression relationship of wood in compression perpendicular to grain,Wood Science,10,3,111 - 121,Not found,Not found,Not found,Article,1978
4820,"A.B. Berrty, W.M. Stiell",Effect of rotation length on productivity of aspen sucker stands,Forestry Chronicle,54,5,265 - 267,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5822&context=aspen_bib,Article,1978
4821,"D.R. Betters, J.L. Rubingh",Suitability analysis and wildland classification: an approach,Journal of Environmental Management,7,1,59 - 72,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5821&context=aspen_bib,Article,1978
4822,G.G. Bowes,Advantages of herbicides for brush control on newly seeded rangeland in western Canada,"Proceedings of the first international rangeland congress, Denver, Colorado, USA, August 14-18, 1978 [Hyder, D.N. (Editor)]",Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5820&context=aspen_bib,Article,1978
4823,"C.A. Burkhart, J.L. Robinson",High rat pup mortality attributed to the use of cedar-wood shavings as bedding,Laboratory Animals,12,4,Not found,Not found,Not found,Not found,Article,1978
7139,Thomas Edward Burk,Characterizing the Growth Dynamics of Lake States Aspen,Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8140&context=aspen_bib,Thesis/Dissertation,1978
4814,"J. Buttenschon, R.M. Buttenschon",The Effect of Browsing by Cattle and Sheep on Trees and Bushes,Natura Jutlandica,Not found,20,79 - 94,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5818&context=aspen_bib,Article,1978
4815,"T.J. Carleton, P.F. Maycock",Dynamics of the Boreal Forest South of James Bay Canada,Canadian Journal of Botany,56,9,1157 - 1173,Not found,Not found,http://www.jstor.org/stable/2426178?seq=1#page_scan_tab_contents,Article,1978
4816,W.H. Carmean,Site index curves for northern hardwoods in northern Wisconsin and Upper Michigan,"Research Paper, North Central Forest Experiment Station, USDA Forest Service",Not found,No. NC-160,Not found,Not found,Not found,Not found,Article,1978
4817,J.C. Cavender,"Cellular slime molds in tundra and forest soils of Alaska including a new species, Dictyostelium septentrionalis",Canadian Journal of Botany,56,11,1326 - 1332,Not found,Not found,Not found,Article,1978
4818,"C.I. Change, C.T. Keith",Properties of heat-darkened wood. II mechanical properties and gluability,"Report, Eastern Forest Products Laboratory, Canada",Not found,No. OPX214E,Not found,Not found,Not found,Not found,Article,1978
4819,C.B. Christie,Rapid propagation of aspens [Populus spp.] and silver poplars [P. alba] using tissue culture techniques,"International Plant Propagators' Society: Combined proceedings, International Plant Propagators' Society",28,Not found,Not found,Not found,Not found,Not found,Article,1978
7133,"William B. Collins, Philip J. Urness, Dennis D. Austin",Elk Diets and Activities on Different Lodgepole Pine Habitat Segments,Journal of Wildlife Management,42,4,178 - 810,Not found,Not found,http://www.jstor.org/stable/3800770,Article,1978
4811,J.H. Cooley,Survival and early growth of selected trees on waste water application sites,"USDA Forest Service Research Note, North Central Forest Experiment Station",Not found,No.NC-231,Not found,Not found,Not found,Not found,Article,1978
4812,T.R. Crow,"biomass production, broadleaves",Ecology,59,2,265 - 273,Not found,Not found,Not found,Article,1978
4813,"T.R. Crow, R.W. Blank",Distribution of biomass and production for several northern woody species,"Research Note, North Central Forest Experiment Station, USDA Forest Service",Not found,No. NC-239,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5809&context=aspen_bib,Article,1978
4805,"John D. Curtis, Nels R. Lersten",Heterophylly in Populus grandidentata (Salicaceae) with emphasis on resin glands and extrafloral nectaries,American Journal of Botany,65,9,1003 - 1010,Not found,Not found,Not found,Article,1978
4806,V. Dallons,Pollution from several wood species in hardboard production,Forest Products Journal,28,1,42 - 47,Not found,Not found,Not found,Article,1978
7434,Norbert V. DeByle,Our Western Aspen Ecosystem: Quest for Management,Not found,Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=8516&context=aspen_bib,Article,1978
4807,Norbert V. DeByle,Our western aspen ecosystem. Quest for management,"Western Wildlands.  Montana Forest and Conservation Experiment Station, University of Montana, Missoula",Not found,Not found,Not found,Not found,Not found,Not found,Article,Winter 1978
4808,"J. DenHeyer, N. Seymour",Aspen and balsam poplar [Populus tremuloides; P. balsamifera] seed collection and storage,Tree Planters' Notes,29,2,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5805&context=aspen_bib,Article,1978
4809,Donald I. Dickmann,Marked differences among poplar clones in winter browsing damage by cottontail rabbits,Canadian Journal of Forest Research,8,351,354 - 1978,Not found,Not found,Not found,Article,1978
4714,L.J. Fisher,An evaluation of processed aspen chips as a source of roughage for lactating cows,"Research Review, Research Station, Agassiz, B.C.",Not found,Not found,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5716&context=aspen_bib,Article,1978
7145,"Knowlton C. Foote, Michail Schaedle",Contribution of Aspen Bark Photosynthesis to the Energy Balance of the Stem,Forest Science,24,4,569 - 573,Not found,Not found,http://www.ingentaconnect.com/content/saf/fs/1978/00000024/00000004/art00028,Article,1978
4801,K.E. Franzreb,Tree Species Used by Birds in Logged and Unlogged Mixed Coniferous Forests,Wilson Bulletin,90,2,221 - 238,Not found,Not found,Not found,Article,1978
4802,"J.R. French, J.H. Hart",Variation in resistance of trembling aspen to Hypoxylon mammatum identified by inoculating naturally occurring clones,Phytopathology,68,3,485 - 489,Not found,Not found,Not found,Article,1978
4803,A. Funk,"Sematosporium etheridgei n. sp., associated with a new disease of aspen bark",European Journal of Forest Pathology,8,Not found,54 - 58,Not found,Not found,Not found,Article,1978
4804,"D.S. Gilmer, I.J. Ball, L.M. Cowardin, J.E. Mathisen, J.H. Riehmann",Natural Cavities Used by Wood Ducks in North Central Minnesota USA,Journal of Wildlife Management,42,2,288 - 298,Not found,Not found,Not found,Article,1978
4795,"J.C. Glase, K. Granet",Bark Chlorophyll in the American Beech Fagus-Grandifolia Varies With Bark Aspect,American Midland Naturalist,100,2,Not found,Not found,Not found,Not found,Article,1978
4796,G.J. Gottfried,Five-year growth and development in a virgin Arizona mixed conifer stand,"Research Paper, Rocky Mountain Forest and Range Experiment Station, USDA Forest Service",Not found,No. RM-203,Not found,Not found,Not found,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=5796&context=aspen_bib,Article,1978
4797,"L.L. Graham, M.A. Johnson",Sucrose synthetase from triploid quaking aspen callus. (Sucrose Synthetase Ec-2.4.1.13 From Tri Ploid Quaking Aspen Callus.),Phytochemistry,17,8,1231 - 1234,Not found,Not found,Not found,Article,1978
